model,RMSE,MAE,MBE,MedAE,P90AE,nRMSE,R2,MAPE,corr_spatial_mean,skill_RMSE_vs_CSI
convlstm_residual_csi_fullmap,41.9294428336747,24.67364706308841,1.3601418239612477,11.597076416015625,64.5635986328125,0.12635539527198178,0.9406961762951335,12.402490297155499,0.9942592581233792,0.09471906956354825
persistence_csi,44.06841244063741,24.73633179101297,-3.73654555342917,9.424938201904297,68.01052665710449,0.13280123218030024,0.9344912482846958,10.857473124587909,0.9941943424065787,5.149214388211476e-12
advective_csi,44.06841244063741,24.73633179101297,-3.73654555342917,9.424938201904297,68.01052665710449,0.13280123218030024,0.9344912482846958,10.857473124587909,0.9941943424065787,5.149214388211476e-12
cnn_residual_csi_fullmap,45.418785571380496,27.925350009772465,-12.586094488409309,14.6153564453125,69.90860748291016,0.13687061443697718,0.9304150133105052,11.843451426158328,0.99415770099377,-0.06222428098687072
persistence_raw,83.51591953760901,65.7602166417646,0.34524519014511096,50.57000732421875,144.64999389648438,0.2516772537745829,0.7647210639661453,29.93143159783053,0.8939650240441226,-2.591564941660719
mean_image,282.0651242761146,241.7549357544806,223.34954130572396,232.4322509765625,445.5680236816406,0.8500101089281656,-1.6837576543519504,161.74461913648486,0.019121891439380905,-39.9679254155464
